x,y,z
-4.6365757698597401,0,0
1.2510702292252047,7.9890362780365889,0.41868764994355062
13.890491197825773,15.978072556073178,0.83737529988710124
25.606717529642076,23.967108834109769,1.2560629498306519
81.269094396392035,71.901326502329326,3.7681888494919571
